id_jogo,nm_jogo,ano_publicacao,ano_nacional,qt_jogadores_min,qt_jogadores_max,vl_tempo_jogo,idade_minima,qt_tem,qt_teve,qt_favorito,qt_quer,qt_jogou,n_mecanicas,mecanicas,n_categorias,categorias,temas,link,tx_retencao,idx_desejo,tx_fidelizacao,diversidade_mecanica,amplitude_publico,nota_media,nota_rank,qt_avaliacoes
506,Brass,2007,,3,4.0,120,13,177,93,40,179,393,2,Gerenciamento de Mãos;Construção de Redes e Rotas,0,,Economia / Produção;Transportes,https://ludopedia.com.br/jogo/brass,0.6555555555555556,1.0112994350282485,0.22598870056497175,2,1.0,8.73,8.22,219
47270,Marvel United: Spider-Geddon,2023,2024.0,1,5.0,40,14,757,33,36,260,362,5,Cooperativo;Gerenciamento de Mãos;Jogadores com Diferentes Habilidades;Tabuleiro Modular;Solo / Solitário,3,Colecionável;Jogo de Entrada;Miniaturas,Quadrinhos;Luta / Artes Marciais,https://ludopedia.com.br/jogo/marvel-united-spider-geddon,0.9582278481012658,0.34346103038309117,0.047556142668428,5,4.0,8.73,8.01,141
25933,Darkest Dungeon: The Board Game,2022,,1,4.0,90,14,160,19,11,286,69,13,Rolagem de Dados;RPG;Acertos e Falhas Críticas;Cenário / Missão / Campanha;Cooperativo;Jogadores com Diferentes Habilidades;Minijogo no Final;Movimento de Área;Múltiplos Mapas;Pontos de Movimento;Resolução com Testes de Estatísticas;Solo / Solitário;Tabela de Proporção para Combate,2,Miniaturas;Dungeon Crawler,Fantasia;Tema de Video Game,https://ludopedia.com.br/jogo/darkest-dungeon-the-board-game,0.8938547486033519,1.7875,0.06875,13,3.0,8.73,7.07,32
14172,Dungeons & Dragons: Tomb of Annihilation Board Game,2017,,1,5.0,60,12,61,5,8,262,24,1,Cooperativo,1,Miniaturas,Fantasia,https://ludopedia.com.br/jogo/dungeons-dragons-tomb-of-annihilation-board-game,0.9242424242424242,4.295081967213115,0.13114754098360656,1,4.0,8.73,6.78,20
6458,Space Hulk (Fourth Edition),2014,,2,2.0,60,12,33,15,12,194,40,6,Movimento em Grades;Rolagem de Dados;Pontos de Ação;Tabuleiro Modular;Cenário / Missão / Campanha;Resolução com Testes de Estatísticas,1,Miniaturas,Ficção Científica;Luta / Artes Marciais,https://ludopedia.com.br/jogo/space-hulk-fourth-edition,0.6875,5.878787878787879,0.36363636363636365,6,0.0,8.73,6.91,25
24241,Foundations of Rome,2022,2024.0,2,4.0,90,13,137,14,28,547,378,7,Colocação de Peças;Movimento em Grades;Grade com Quadrados;Leilão: Lance Único;Mercado;Propriedade;Rendimentos,1,Miniaturas,Economia / Produção;História;Civilização,https://ludopedia.com.br/jogo/foundations-of-rome,0.9072847682119205,3.9927007299270074,0.20437956204379562,7,2.0,8.73,7.69,82
2194,Concordia,2013,2017.0,2,5.0,100,12,1016,264,193,1714,2195,13,"Gerenciamento de Mãos;Construção de Baralho, Bolsas e Peças;Movimento Ponto-a-Ponto;Leilão: Lance Único;Ficha de Vantagem;Recuperação de Ação;Bônus de Fim de Jogo;Pontos de Vitória Ocultos;Pontos de Movimento;Compra Aberta;Preparação Variável;Colecionar Conjuntos;Investimento",0,,História;Economia / Produção;Transportes,https://ludopedia.com.br/jogo/concordia,0.79375,1.687007874015748,0.18996062992125984,13,3.0,8.73,8.58,869
10640,Lancaster: Big Box,2015,,2,5.0,60,10,20,11,2,80,51,5,Alocação de Trabalhadores;Influência / Maioria na Área;Leilão / Lances;Votação;Alocação de Diferentes Tipos de Trabalhadores,0,,Medieval,https://ludopedia.com.br/jogo/lancaster-big-box,0.6451612903225806,4.0,0.1,5,3.0,8.72,6.8,21
68254,Dorfromantik: Sakura,2024,2026.0,1,6.0,90,10,199,6,10,193,120,6,Colocação de Peças;Cooperativo;Cenário / Missão / Campanha;Grade Hexagonal;Mapa: Adição;Tabuleiro Modular,0,,Tema de Video Game,https://ludopedia.com.br/jogo/dorfromantik-sakura,0.9707317073170731,0.9698492462311558,0.05025125628140704,6,5.0,8.72,7.21,40
23070,High Frontier 4 All,2020,2022.0,1,5.0,240,14,265,34,37,361,195,10,"Construção de Baralho, Bolsas e Peças;Construção de Redes e Rotas;Gerenciamento de Mãos;Jogadores com Diferentes Habilidades;Leilão / Lances;Movimento Ponto-a-Ponto;Simulação;Pegar e Entregar;Acordos;Recurso para Mover",1,Jogo Assimétrico,Civilização;Economia / Produção;Ficção Científica,https://ludopedia.com.br/jogo/high-frontier-4-all,0.8862876254180602,1.3622641509433961,0.13962264150943396,10,4.0,8.72,7.73,87
58195,Yokohama: Segunda Edição,2024,2024.0,2,4.0,90,14,339,26,19,365,417,9,Alocação de Diferentes Tipos de Trabalhadores;Alocação de Trabalhadores;Bônus de Fim de Jogo;Colecionar Conjuntos;Construção de Redes e Rotas;Contratos;Movimento em Grades;Preparação Variável;Tabuleiro Modular,0,,Cultura Oriental;Economia / Produção,https://ludopedia.com.br/jogo/yokohama-second-edition,0.9287671232876712,1.0766961651917404,0.05604719764011799,9,2.0,8.72,7.97,130
17370,Fury of Gods,2026,2026.0,2,4.0,30,12,3,0,5,59,56,5,Eliminação de Jogadores;Jogadores com Diferentes Habilidades;Pontos de Ação;Tabuleiro Modular;Rolagem de Dados,2,Jogo de Guerra;Jogo Assimétrico,Guerra;Medieval,https://ludopedia.com.br/jogo/fury-of-gods,1.0,19.666666666666668,1.6666666666666667,5,2.0,8.72,6.72,18
9538,Anachrony,2017,2022.0,1,4.0,120,14,1301,223,196,1269,1838,6,Alocação de Trabalhadores;Jogadores com Diferentes Habilidades;Rolagem de Dados;Solo / Solitário;Ordem do Turno: Ação de Reivindicação;Alocação de Diferentes Tipos de Trabalhadores,1,Miniaturas,Ficção Científica;Economia / Produção,https://ludopedia.com.br/jogo/anachrony,0.8536745406824147,0.9754035357417371,0.1506533435818601,6,3.0,8.72,8.55,749
20037,Stone Age: Anniversary,2018,,2,4.0,90,10,71,8,11,270,95,3,Alocação de Trabalhadores;Colecionar Conjuntos;Rolagem de Dados,1,Jogo de Dados,Pré-Histórico,https://ludopedia.com.br/jogo/stone-age-anniversary,0.8987341772151899,3.8028169014084505,0.15492957746478872,3,2.0,8.71,7.27,44
25979,7 Wonders: Segunda Edição,2020,2021.0,3,7.0,30,10,2442,183,273,1259,2585,4,Seleção de Ação Simultânea;Colecionar Conjuntos;Gerenciamento de Mãos;Jogadores com Diferentes Habilidades,2,Jogo de Cartas;Jogo Assimétrico,Civilização;Economia / Produção;História,https://ludopedia.com.br/jogo/7-wonders-second-edition,0.9302857142857143,0.5155610155610155,0.11179361179361179,4,4.0,8.71,8.59,1092
83772,Nevasca,2026,2026.0,2,5.0,30,14,287,6,40,199,208,3,Resolução de Conflitos por Cartas;Rolagem de Dados;Toma Essa,1,Jogo de Cartas,Aventura,https://ludopedia.com.br/jogo/nevasca,0.9795221843003413,0.6933797909407665,0.13937282229965156,3,3.0,8.71,7.89,115
23420,Marco Polo II: Ao Serviço do Khan,2019,2020.0,2,4.0,120,12,586,140,91,587,952,7,Alocação de Trabalhadores;Rolagem de Dados;Alocação de Trabalhadores com Dados;Contratos;Jogadores com Diferentes Habilidades;Movimento Ponto-a-Ponto;Recurso para Mover,0,,Economia / Produção;História;Medieval,https://ludopedia.com.br/jogo/marco-polo-ii-in-the-service-of-the-khan,0.8071625344352618,1.0017064846416381,0.1552901023890785,7,2.0,8.71,8.42,414
78021,Feya's Swamp,2025,2026.0,2,4.0,100,12,380,9,14,445,434,8,Alocação de Trabalhadores;Bônus de Fim de Jogo;Colocação de Peças;Grade Hexagonal;Jogadores com Diferentes Habilidades;Movimento de Área;Papéis com Informações Assimétricas;Rendimentos,0,,Civilização;Economia / Produção;Fantasia,https://ludopedia.com.br/jogo/feya-s-swamp,0.9768637532133676,1.1710526315789473,0.03684210526315789,8,2.0,8.71,7.73,88
78102,Aristofarsa,2025,2025.0,2,6.0,30,14,138,5,9,80,136,7,"Combinação;Construção de Baralho, Bolsas e Peças;Mercado;Pedra, Papel e Tesoura;Resolução de Conflitos por Cartas;Toma Essa;Vazas / Truques",3,Jogo de Cartas;Jogo de Entrada;Carteado,Medieval;Política,https://ludopedia.com.br/jogo/aristofarsa,0.965034965034965,0.5797101449275363,0.06521739130434782,7,4.0,8.71,7.37,51
8581,Food Chain Magnate,2015,2025.0,2,5.0,240,14,975,159,185,1658,1645,8,"Tabuleiro Modular;Seleção de Ação Simultânea;Construção de Baralho, Bolsas e Peças;Compra Futura;Mercado;Pontos de Vitória como Recurso;Rendimentos;Compra Aberta",0,,Economia / Produção;Gastronomia,https://ludopedia.com.br/jogo/food-chain-magnate,0.8597883597883598,1.7005128205128206,0.18974358974358974,8,3.0,8.71,8.5,591
39754,Inventions: Evolution of Ideas,2024,2024.0,1,4.0,150,14,123,14,13,278,222,3,"Alocação de Trabalhadores;Construção de Baralho, Bolsas e Peças;Movimento Ponto-a-Ponto",1,Estratégia Abstrata,Ciências;Economia / Produção,https://ludopedia.com.br/jogo/inventions-evolution-of-ideas,0.8978102189781022,2.2601626016260163,0.10569105691056911,3,3.0,8.71,7.4,53
11178,Clank!: Uma Aventura de Construção de Baralho,2016,2023.0,2,4.0,60,12,2979,570,506,2476,4818,12,"Construção de Baralho, Bolsas e Peças;Eliminação de Jogadores;Force sua sorte;Movimento Ponto-a-Ponto;Bônus de Fim de Jogo;Pontos de Movimento;Compra Aberta;Preparação Variável;Compra Futura;Gerenciamento de Mãos;Recurso para Mover;Resolução de Conflitos por Cartas",2,Jogo de Cartas;Dungeon Crawler,Aventura;Fantasia,https://ludopedia.com.br/jogo/clank-a-deck-building-adventure,0.8393913778529163,0.8311513930849278,0.1698556562604901,12,2.0,8.71,8.65,1938
50746,Unmatched: For King and Country,2023,,2,3.0,40,14,86,10,6,113,49,3,Gerenciamento de Mãos;Jogadores com Diferentes Habilidades;Movimento de Área,2,Colecionável;Miniaturas,Luta / Artes Marciais;Quadrinhos,https://ludopedia.com.br/jogo/unmatched-for-king-and-country,0.8958333333333334,1.313953488372093,0.06976744186046512,3,1.0,8.7,6.82,22
52715,Planta Nubo,2023,2024.0,1,4.0,120,12,129,6,2,175,121,5,Alocação de Trabalhadores;Colocação de Peças;Contratos;Seleção de Ação;Solo / Solitário,0,,Economia / Produção;Meio Ambiente,https://ludopedia.com.br/jogo/planta-nubo,0.9555555555555556,1.3565891472868217,0.015503875968992248,5,3.0,8.7,7.13,36
54714,Doggerland,2023,2024.0,1,4.0,120,14,420,46,24,362,517,4,Alocação de Trabalhadores;Colocação de Peças;Movimento Programado;Alocação de Diferentes Tipos de Trabalhadores,0,,Pré-Histórico,https://ludopedia.com.br/jogo/doggerland,0.9012875536480687,0.861904761904762,0.05714285714285714,4,3.0,8.7,8.1,174
9611,Tiranos da Umbreterna,2016,2018.0,2,4.0,60,14,1270,198,208,1128,2196,7,"Construção de Baralho, Bolsas e Peças;Influência / Maioria na Área;Compra Futura;Conexões;Preparação Variável;Zona de Controle;Compra Aberta",1,Miniaturas,Aventura;Fantasia;Policial,https://ludopedia.com.br/jogo/tyrants-of-the-underdark,0.8651226158038147,0.8881889763779528,0.16377952755905512,7,2.0,8.69,8.53,804
13280,Luna Maris,2022,2022.0,1,4.0,120,12,635,94,43,475,748,5,Gerenciamento de Mãos;Movimento Ponto-a-Ponto;Cartas de Comando;Contratos;Recuperação de Ação,0,,Ficção Científica;Economia / Produção;Educacional,https://ludopedia.com.br/jogo/luna-maris,0.8710562414266118,0.7480314960629921,0.06771653543307087,5,3.0,8.69,8.3,300
36126,Azul: Mestre Chocolatier,2022,2023.0,2,4.0,45,8,983,57,81,541,1215,5,Colocação de Peças;Construção a partir de Modelo;Bônus de Fim de Jogo;Compra Aberta;Ordem do Turno: Ação de Reivindicação,2,Estratégia Abstrata;Quebra-Cabeça,Gastronomia,https://ludopedia.com.br/jogo/azul-master-chocolatier,0.9451923076923077,0.5503560528992879,0.08240081383519837,5,2.0,8.69,8.4,426
14457,Carcassonne Plus,2017,2019.0,2,6.0,35,7,805,112,120,645,729,2,Colocação de Peças;Construção a partir de Modelo,0,,Medieval,https://ludopedia.com.br/jogo/carcassonne-big-box-6,0.8778625954198473,0.8012422360248447,0.14906832298136646,2,4.0,8.69,8.35,350
36937,Puerto Rico 1897,2022,,2,5.0,90,12,31,7,4,128,52,7,Ordem de Fases Variável;Bônus de Fim de Jogo;Ordem do Turno: Progressivo;Pontos de Vitória Ocultos;Seguir Ação;Seleção de Ação;Valorização dos Recursos Não Escolhidos,0,,Economia / Produção;História,https://ludopedia.com.br/jogo/puerto-rico-1897,0.8157894736842105,4.129032258064516,0.12903225806451613,7,3.0,8.69,6.82,22
1629,Antiquity,2004,2027.0,2,4.0,180,14,103,28,26,361,198,4,Alocação de Trabalhadores;Colocação de Peças;Negociação;Tabuleiro Modular,0,,Medieval;Meio Ambiente;Economia / Produção;Civilização,https://ludopedia.com.br/jogo/antiquity,0.7862595419847328,3.504854368932039,0.2524271844660194,4,2.0,8.68,7.78,99
51774,Esdras e Neemias,2024,2025.0,1,4.0,120,13,380,35,21,469,419,7,Alocação de Trabalhadores;Árvores / Trilhas de Tecnologia;Encadeamento;Gerenciamento de Mãos;Movimento em Trilha;Preparação Variável;Solo / Solitário,1,Jogo de Cartas,Civilização;História;Religião;Literatura,https://ludopedia.com.br/jogo/ezra-and-nehemiah,0.9156626506024096,1.2342105263157894,0.05526315789473684,7,3.0,8.68,7.91,125
41867,The White Castle,2023,2023.0,1,4.0,80,12,1584,135,139,969,2266,8,Alocação de Trabalhadores;Alocação de Trabalhadores com Dados;Cartas Multiuso;Preparação Variável;Solo / Solitário;Bônus de Fim de Jogo;Ordem de Turno: Baseado em Estatísticas;Rolagem de Dados,1,Jogo de Dados,Economia / Produção;Cultura Oriental,https://ludopedia.com.br/jogo/the-white-castle,0.9214659685863874,0.6117424242424242,0.08775252525252525,8,3.0,8.68,8.51,715
21413,Dominant Species: Marine,2021,,2,4.0,150,14,166,35,28,312,325,8,Alocação de Trabalhadores;Colocação de Peças;Influência / Maioria na Área;Movimento em Grades;Ordem de Fases Variável;Tabuleiro Modular;Compra Aberta;Mapa: Adição,1,4x,Animais;Meio Ambiente;Pré-Histórico,https://ludopedia.com.br/jogo/dominant-species-marine,0.8258706467661692,1.8795180722891567,0.1686746987951807,8,2.0,8.68,7.79,101
21146,Disney Villainous: Wicked to the Core,2019,,2,3.0,60,10,208,22,12,161,205,3,Gerenciamento de Mãos;Jogadores com Diferentes Habilidades;Toma Essa,4,Colecionável;Expansão ou Suplemento;Jogo de Cartas;Jogo Assimétrico,Medieval;Cultura Pop ou Geek;Fantasia;Mitologia;Literatura;Quadrinhos,https://ludopedia.com.br/jogo/disney-villainous-wicked-to-the-core,0.9043478260869565,0.7740384615384616,0.057692307692307696,3,1.0,8.68,7.46,60
26163,Carnegie,2022,2022.0,1,4.0,150,14,578,120,65,537,1036,15,Construção de Redes e Rotas;Movimento em Grades;Ordem de Fases Variável;Recuperação de Ação;Árvores / Trilhas de Tecnologia;Bônus de Fim de Jogo;Conexões;Grade com Quadrados;Ordem do Turno: Progressivo;Pontos de Movimento;Recurso para Mover;Rendimentos;Seguir Ação;Solo / Solitário;Alocação de Diferentes Tipos de Trabalhadores,0,,Economia / Produção,https://ludopedia.com.br/jogo/carnegie,0.828080229226361,0.9290657439446367,0.11245674740484429,15,3.0,8.67,8.37,396
77966,The White Castle Duel,2025,2026.0,2,2.0,40,10,115,3,3,95,81,9,Colecionar Conjuntos;Bônus de Fim de Jogo;Cartas Multiuso;Rendimentos;Alocação de Trabalhadores;Preparação Variável;Produção Aleatória;Seleção de Ação;Compra Aberta,0,,Cultura Oriental,https://ludopedia.com.br/jogo/the-white-castle-duel,0.9745762711864406,0.8260869565217391,0.02608695652173913,9,0.0,8.67,6.82,22
3335,Race! Formula 90,2013,,2,6.0,120,12,82,40,27,337,159,5,Gerenciamento de Mãos;Compra Aberta;Corrida;Movimento em Trilha;Simulação,0,,Esportes,https://ludopedia.com.br/jogo/race-formula-90,0.6721311475409836,4.109756097560975,0.32926829268292684,5,4.0,8.66,7.73,93
22705,Wonderland's War,2022,2024.0,2,5.0,125,13,981,104,101,1188,1357,11,"Construção de Baralho, Bolsas e Peças;Influência / Maioria na Área;Rolagem de Dados;Compra Aberta;Force sua sorte;Jogadores com Diferentes Habilidades;Rondel;Apostas e Blefes;Bônus de Fim de Jogo;Mover-se pelo Baralho;Sistema de Sorteio de Fichas",4,Jogo de Cartas;Jogo de Guerra;Miniaturas;Jogo Assimétrico,Fantasia,https://ludopedia.com.br/jogo/wonderland-s-war,0.904147465437788,1.2110091743119267,0.10295616717635066,11,3.0,8.66,8.36,390
10672,Agricola: Edição Revisada,2016,2023.0,1,4.0,120,12,1826,501,304,1870,2551,12,Gerenciamento de Mãos;Alocação de Trabalhadores;Ficha de Vantagem;Crescimento Automático de Recursos;Cerco de Área;Compra Fechada;Valorização dos Recursos Não Escolhidos;Solo / Solitário;Jogo em Equipe;Ordem do Turno: Ação de Reivindicação;Jogadores com Diferentes Habilidades;Colocação de Peças,0,,Animais;Economia / Produção,https://ludopedia.com.br/jogo/agricola-revised-edition,0.7847013321873657,1.0240963855421688,0.1664841182913472,12,3.0,8.66,8.56,1222
5017,Power Grid deluxe: Europe/North America,2014,,2,6.0,120,12,79,25,8,116,138,8,Construção de Redes e Rotas;Leilão / Lances;Leilão: Ordem do Turno até Passar;Mercado;Ordem de Turno: Baseado em Estatísticas;Ordem do Turno: Ordem de Passe;Pegue o Líder;Rendimentos,0,,Economia / Produção,https://ludopedia.com.br/jogo/power-grid-deluxe-europe-north-america,0.7596153846153846,1.4683544303797469,0.10126582278481013,8,4.0,8.66,7.48,63
8257,Churchill,2015,,1,3.0,300,14,62,12,2,139,67,5,Campanha / Batalhas Dirigidas por Cartas;Rolagem de Dados;Acordos;Cabo-de-Guerra;Leilão / Lances,1,Jogo de Guerra,Guerra;Política;História,https://ludopedia.com.br/jogo/churchill,0.8378378378378378,2.2419354838709675,0.03225806451612903,5,2.0,8.66,7.08,34
79022,Star Wars: Battle of Hoth,2025,2025.0,2,4.0,30,8,395,12,19,280,284,14,Campanha / Batalhas Dirigidas por Cartas;Cartas de Comando;Cenário / Missão / Campanha;Gerenciamento de Mãos;Grade Hexagonal;Influência / Maioria na Área;Jogo em Equipe;Linha de Visão;Movimento em Grades;Preparação Variável;Resolução por Símbolos nos Dados;Rolagem de Dados;Simulação;Tabuleiro Modular,1,Jogo de Guerra,Ficção Científica;Guerra,https://ludopedia.com.br/jogo/star-wars-battle-of-hoth,0.9705159705159705,0.7088607594936709,0.04810126582278481,14,2.0,8.66,7.81,106
46380,Azul Mini,2023,2023.0,2,4.0,45,8,3425,162,214,692,2682,6,Bônus de Fim de Jogo;Colocação de Peças;Construção a partir de Modelo;Ordem do Turno: Ação de Reivindicação;Compra Aberta;Combinação,3,Estratégia Abstrata;Jogo de Entrada;Quebra-Cabeça,,https://ludopedia.com.br/jogo/azul-mini,0.9548369110677446,0.20204379562043795,0.062481751824817515,6,2.0,8.66,8.55,1176
4176,Ticket to Ride: 10th Anniversary,2014,,2,5.0,60,8,353,52,85,778,569,8,Construção de Redes e Rotas;Gerenciamento de Mãos;Colecionar Conjuntos;Bônus de Fim de Jogo;Compra Aberta;Conexões;Contratos;Force sua sorte,0,,Transportes,https://ludopedia.com.br/jogo/ticket-to-ride-10th-anniversary,0.8716049382716049,2.2039660056657224,0.24079320113314448,8,3.0,8.65,8.27,303
2219,Shadows of Brimstone: Swamps of Death,2014,,1,4.0,60,12,95,38,19,198,61,3,Cooperativo;Jogadores com Diferentes Habilidades;Rolagem de Dados,1,Dungeon Crawler,Aventura;Faroeste;Horror/Terror,https://ludopedia.com.br/jogo/shadows-of-brimstone-swamps-of-death,0.7142857142857143,2.0842105263157893,0.2,3,3.0,8.65,7.24,44
52324,Luthier,2025,2026.0,1,4.0,150,14,59,4,10,487,163,3,Alocação de Diferentes Tipos de Trabalhadores;Alocação de Trabalhadores;Leilão / Lances,1,Jogo de Cartas,Arte;Economia / Produção;História,https://ludopedia.com.br/jogo/luthier,0.9365079365079365,8.254237288135593,0.1694915254237288,3,3.0,8.65,7.21,42
11226,Arkham Horror: The Card Game,2016,,1,4.0,120,14,579,165,109,745,550,15,Cooperativo;Gerenciamento de Mãos;Jogadores com Diferentes Habilidades;Cenário / Missão / Campanha;Comunicação Limitada;Criação de Baralho;Eventos;Force sua sorte;Mapa: Modificação;Movimento de Área;Pontos de Ação;Resolução com Testes de Estatísticas;RPG;Solo / Solitário;Tabuleiro Modular,1,Colecionável,Fantasia;Horror/Terror;Literatura,https://ludopedia.com.br/jogo/arkham-horror-the-card-game,0.7782258064516129,1.2867012089810017,0.18825561312607944,15,3.0,8.65,8.26,293
36707,World Wonders,2023,2023.0,1,5.0,70,12,1859,226,214,1271,2780,6,Colocação de Peças;Construção de Redes e Rotas;Crescimento Automático de Recursos;Empréstimos;Grade com Quadrados;Marcadores de Ordens,2,Estratégia Abstrata;Quebra-Cabeça,Civilização;História,https://ludopedia.com.br/jogo/world-wonders,0.8916067146282973,0.6837009144701452,0.11511565357719204,6,4.0,8.65,8.52,967
42403,Estudiosos do Sul do Tigre,2023,2024.0,1,4.0,90,12,310,40,21,212,380,7,"Construção de Baralho, Bolsas e Peças;Influência / Maioria na Área;Gerenciamento de Mãos;Rolagem de Dados;Árvores / Trilhas de Tecnologia;Rondel;Alocação de Trabalhadores com Dados",2,Jogo de Cartas;Jogo de Dados,Medieval,https://ludopedia.com.br/jogo/-scholars-of-the-south-tigris,0.8857142857142857,0.6838709677419355,0.06774193548387097,7,3.0,8.65,7.84,113
5854,Star Wars: Imperial Assault,2015,,2,5.0,90,12,644,207,149,1142,614,7,Jogadores com Diferentes Habilidades;Movimento em Grades;Rolagem de Dados;RPG;Jogo em Equipe;Tabuleiro Modular;Cenário / Missão / Campanha,3,Integrado com Aplicativo;Miniaturas;Dungeon Crawler,Aventura;Ficção Científica;Luta / Artes Marciais;Cultura Pop ou Geek,https://ludopedia.com.br/jogo/star-wars-imperial-assault,0.7567567567567568,1.7732919254658386,0.23136645962732919,7,3.0,8.65,8.34,370
29982,Zombicide: Undead or Alive,2022,2023.0,1,6.0,60,14,655,73,61,433,479,8,Cooperativo;Rolagem de Dados;Tabuleiro Modular;Cenário / Missão / Campanha;Múltiplos Mapas;Pontos de Ação;Jogadores com Diferentes Habilidades;Solo / Solitário,2,Miniaturas;Dungeon Crawler,Faroeste;Horror/Terror;Luta / Artes Marciais,https://ludopedia.com.br/jogo/zombicide-undead-or-alive,0.8997252747252747,0.6610687022900763,0.09312977099236641,8,5.0,8.65,8.14,207
26754,Coffee Traders,2021,,2,5.0,150,12,155,39,15,336,363,4,Influência / Maioria na Área;Pontos de Ação;Contratos;Ordem do Turno: Ordem de Passe,0,,Economia / Produção,https://ludopedia.com.br/jogo/coffee-traders,0.7989690721649485,2.167741935483871,0.0967741935483871,4,3.0,8.65,7.81,108
83723,Cozy Stickerville,2026,,1,6.0,30,8,111,2,3,131,69,5,Cenário / Missão / Campanha;Cooperativo;Escolha Narrativa;Legado;Solo / Solitário,1,Jogo de Cartas,Aventura,https://ludopedia.com.br/jogo/cozy-stickerville,0.9823008849557522,1.1801801801801801,0.02702702702702703,5,5.0,8.65,6.81,22
14981,Azul,2017,2018.0,2,4.0,45,8,9428,752,1147,3561,10300,5,Colocação de Peças;Construção a partir de Modelo;Bônus de Fim de Jogo;Compra Aberta;Ordem do Turno: Ação de Reivindicação,2,Estratégia Abstrata;Quebra-Cabeça,Arte,https://ludopedia.com.br/jogo/azul,0.9261296660117878,0.37770470937632583,0.12165888841747985,5,2.0,8.65,8.62,5079
70797,Zenkai: Adventure,2025,2025.0,1,6.0,90,10,195,19,16,113,159,7,Acertos e Falhas Críticas;Alocação de Trabalhadores com Dados;Campanha / Batalhas Dirigidas por Cartas;Influência / Maioria na Área;Movimento de Área;Rolagem de Dados;Tabuleiro Modular,0,,Anime / Manga;Aventura;Cultura Pop ou Geek,https://ludopedia.com.br/jogo/zenkai-adventure,0.9112149532710281,0.5794871794871795,0.08205128205128205,7,5.0,8.65,7.52,67
530,Age of Steam: Deluxe Edition,2002,2021.0,1,6.0,120,13,284,54,59,484,642,13,Colocação de Peças;Construção de Redes e Rotas;Pegar e Entregar;Rolagem de Dados;Pegue o Líder;Conexões;Empréstimos;Eliminação de Jogadores;Cenário / Missão / Campanha;Lance para Ordem de Seleção;Ordem do Turno: Leilão;Pontos de Vitória como Recurso;Leilão / Lances,0,,Economia / Produção;Transportes,https://ludopedia.com.br/jogo/age-of-steam-deluxe-edition,0.8402366863905325,1.704225352112676,0.20774647887323944,13,5.0,8.64,8.13,209
75133,Solver,2026,2026.0,2,6.0,15,8,94,1,9,53,105,5,Jogador Juiz;Ordenação;Reconhecimento de Padrões;Cooperativo;Dedução,2,Jogo de Cartas;Jogo Festivo,Genérico/Universal,https://ludopedia.com.br/jogo/solver,0.9894736842105263,0.5638297872340425,0.09574468085106383,5,4.0,8.64,7.35,52
2218,Shadows of Brimstone: City of the Ancients,2014,,1,4.0,60,12,98,25,24,358,83,4,Cooperativo;Jogadores com Diferentes Habilidades;Rolagem de Dados;Tabuleiro Modular,1,Dungeon Crawler,Aventura;Faroeste;Horror/Terror,https://ludopedia.com.br/jogo/shadows-of-brimstone-city-of-the-ancients,0.7967479674796748,3.6530612244897958,0.24489795918367346,4,3.0,8.64,7.46,62
29058,Carcassonne: Edição do 20° Aniversário,2021,2021.0,2,5.0,45,7,758,87,94,541,831,3,Colocação de Peças;Influência / Maioria na Área;Mapa: Adição,1,Jogo de Entrada,Medieval,https://ludopedia.com.br/jogo/carcassonne-20th-anniversary-edition,0.8970414201183432,0.7137203166226913,0.12401055408970976,3,3.0,8.64,8.32,363
21960,O Bom do Videogame,2023,2023.0,2,5.0,60,12,545,62,41,613,762,8,Gerenciamento de Mãos;Colecionar Conjuntos;Ordem de Fases Variável;Seleção de Ação;Alocação de Trabalhadores;Bônus de Fim de Jogo;Compra Fechada;Contratos,0,,Tema de Video Game,https://ludopedia.com.br/jogo/video-game-champion,0.8978583196046128,1.1247706422018349,0.07522935779816514,8,3.0,8.63,8.22,267
80496,Cidade Castor,2025,2026.0,2,,30,14,38,3,2,137,66,5,Colocação de Peças;Compra Aberta;Conexões;Deslizar / Empurrar;Preparação Variável,2,Jogo de Entrada;Quebra-Cabeça,Animais,https://ludopedia.com.br/jogo/timber-town,0.926829268292683,3.6052631578947367,0.05263157894736842,5,,8.63,6.94,28
21122,Pax Pamir: Segunda Edição,2019,2022.0,1,5.0,120,14,617,109,105,737,963,10,Influência / Maioria na Área;Gerenciamento de Mãos;Movimento de Área;Acordos;Pontos de Ação;Pontuar e Reiniciar;Compra Aberta;Simulação;Solo / Solitário;Valorização dos Recursos Não Escolhidos,0,,Cultura Oriental;História;Política;Economia / Produção;Policial,https://ludopedia.com.br/jogo/pax-pamir-second-edition,0.849862258953168,1.1944894651539708,0.17017828200972449,10,4.0,8.63,8.29,342
1628,Indonesia,2005,,2,5.0,240,14,116,34,30,316,210,3,Leilão / Lances;Pegar e Entregar;Árvores / Trilhas de Tecnologia,0,,Economia / Produção;Transportes,https://ludopedia.com.br/jogo/indonesia,0.7733333333333333,2.7241379310344827,0.25862068965517243,3,3.0,8.63,7.77,103
534,Combat Commander: Europe,2006,,2,2.0,120,12,48,9,11,130,36,5,Campanha / Batalhas Dirigidas por Cartas;Grade Hexagonal;Ordem de Fases Variável;Simulação;Ficha de Vantagem,1,Jogo de Guerra,Guerra,https://ludopedia.com.br/jogo/combat-commander-europe,0.8421052631578947,2.7083333333333335,0.22916666666666666,5,0.0,8.63,7.03,32
