place_id,nome,endereco,capital_busca,motivo_descarte,termos_busca,categorias_google,avaliacao_media,volume_avaliacoes,site_ou_rede_social,data_coleta
ChIJqaN5u0exGgcRL91c0tFi9PE,1,"R. João Mota dos Santos, 950 - Aruana, Aracaju - SE, 49001-400, Brazil",Aracaju,so_termo_baixa_precisao,ludoteca,point_of_interest;establishment,,0,,2026-09-01
ChIJwYg3S2U3jgcR9ceqDLqsrg4,100% Drinks,"R. São Pedro, 905 - Centro (Sul), Teresina - PI, 64001-260, Brazil",Teresina,so_termo_baixa_precisao,quiz bar,restaurant;point_of_interest;food;establishment,4.3,28,,2026-09-01
ChIJfxlyLBIbFgcRYAc9uQueREw,1Dado Mais10,"Av. São Rafael - São Marcos, Salvador - BA, 41253-190, Brazil",Salvador,sem_termo_chave,clube de jogos de tabuleiro;jogos de tabuleiro,association_or_organization;point_of_interest;establishment,,0,,2026-09-01
ChIJoYYWG-b_sgcRG6QXSiGY3xM,294 BAR & RESTAURANTE,"Av. Deodoro da Fonseca, 294 - Petrópolis, Natal - RN, 59012-600, Brazil",Natal,so_termo_baixa_precisao,quiz bar,restaurant;bar;seafood_restaurant;food;point_of_interest;establishment,4.5,2176,https://www.instagram.com/bar294/,2026-09-01
ChIJX4KXW4dgXpMRRorL_x1ZbPQ,4+ Poker Friends,"R. Crisandalia, Qd F-2 Lt 13 - St. Dona Iris II, Trindade - GO, 75382-114, Brazil",Goiânia,sem_termo_chave,bar de jogos de tabuleiro;board game café;café de jogos de tabuleiro,association_or_organization;point_of_interest;establishment,4.3,19,http://www.instagram.com/FOURPLUSPOKERFRIENDS,2026-09-01
ChIJV8yzqgFJxwcRqDgn1Lyax0w,5 Elementos Pub,"R. Ana Bilhar, 1180 - Meireles, Fortaleza - CE, 60160-110, Brazil",Fortaleza,so_termo_baixa_precisao,quiz bar,gastropub;bar;restaurant;food;point_of_interest;establishment,4.6,212,,2026-09-01
ChIJjQuJRD2xnZMRc4PT48sJtDg,77 Gastro Pub Restaurante e Lanchonete,"Av. Érico Preza, 13 - Jardim Itália, Cuiabá - MT, 78060-758, Brazil",Cuiabá,so_termo_baixa_precisao,quiz bar,restaurant;food;point_of_interest;establishment,4,309,,2026-09-01
ChIJS8UALzAxO5MRiP3eMKATJYI,A Social Bar,"R. 14 Q 13, 22 - Taquaralto V - Palmas, TO, 77001-970, Brazil",Palmas,sem_termo_chave,ludobar;quiz bar,bar;point_of_interest;establishment,5,2,,2026-09-01
ChIJlcaoZADLJJMRdeVfwonWCGQ,AGROBAR PALMAS,"Q. 103 Sul Rua SO 11 - 103 Sul, Palmas - TO, 77015-036, Brazil",Palmas,sem_termo_chave,ludobar,bar;point_of_interest;establishment,3.8,13,https://www.instagram.com/agrobar.palmas,2026-09-01
ChIJceKTqssxjgcR0-gvjNnIKQw,ALEGRIA DE BRINCAR,"Q. 206, casa 18 - Dirceu 2, Teresina - PI, 64078-150, Brazil",Teresina,so_termo_baixa_precisao,ludoteca,home_goods_store;service;store;point_of_interest;establishment,5,1,,2026-09-01
ChIJKfGDY2vhYY0RweefbOXSwhg,ARKD BAR,"R. Paraná, 640F - Santa Rita, Macapá - AP, 68901-260, Brazil",Macapá,sem_termo_chave,luderia;ludobar;quiz bar,cocktail_bar;hamburger_restaurant;bar;american_restaurant;event_venue;restaurant;food;point_of_interest;establishment,4.7,847,,2026-09-01
ChIJKdc2sYI7WpMRJUTFTu557nQ,Abençoado Bar - Asa Norte,"SHCN CLN 207 BL A - Asa Norte, Brasília - DF, 70852-510, Brazil",Brasília,so_termo_baixa_precisao,quiz bar,restaurant;cocktail_bar;bar;point_of_interest;food;establishment,4.7,3036,https://abencoadobar.com.br/abencoado-bar-restaurante-asa-norte/,2026-09-01
ChIJgyCmIbMRbJIRxZ3gQGP9qAU,Adoleta Parque,"Av. Jacira Reis, 18 - Dom Pedro, Manaus - AM, 69033-008, Brazil",Manaus,so_termo_baixa_precisao,ludoteca,amusement_center;point_of_interest;establishment,5,4,,2026-09-01
ChIJPct5IgBJAQcR9w9rrtalizI,Agario PATA Candy Crush - Unidade Clima Bom,"Tabuleiro do Martins, Maceió - AL, 57037-630, Brazil",Maceió,sem_termo_chave,jogos de tabuleiro;loja de jogos de tabuleiro,store;point_of_interest;establishment,,0,,2026-09-01
ChIJ0aeLBPc5jgcRSOCMeSe9lYI,Al Capone Pub Rock and Blues,"R. Visc. da Parnaíba, 1081 - Ininga, Teresina - PI, 64049-570, Brazil",Teresina,sem_termo_chave,ludobar;quiz bar,bar;point_of_interest;establishment,4.6,1007,https://alcaponepub.menudino.com/,2026-09-01
ChIJ8dcQZ7FFAQcRIpBxBkNQlK0,"Alagoana Choperia | Watering hole, Home Chopp","Rua Deputado Luiz Gonzaga Coutinho, 125 - Jatiúca, Maceió - AL, 57036-110, Brazil",Maceió,sem_termo_chave,ludobar,bar;point_of_interest;establishment,4.2,2991,https://m.facebook.com/casadechoppalagoana,2026-09-01
ChIJD8IR_iNDMpIR7pRWd6Co5JQ,Alambique bar,"Av. Rio Madeira, 3182 - Nova Esperança, Porto Velho - RO, 76823-022, Brazil",Porto Velho,sem_termo_chave,ludobar,cocktail_bar;bar_and_grill;bar;restaurant;food;point_of_interest;establishment,4.7,7,https://www.instagram.com/alambiquebarpvh?igsh=djJkdTJtaHcxdjhp,2026-09-01
ChIJJdZzNAB5GZURkYcyBk7x9OE,Alcatraz Bar Porto Alegre,"R. Alm. Barroso, 355 - Floresta, Porto Alegre - RS, 90220-021, Brazil",Porto Alegre,so_termo_baixa_precisao,quiz bar,bar;point_of_interest;establishment,4.8,30,,2026-09-01
ChIJaQfYmHVJxwcRwP03Rz5uB34,Alenca's Bar,"R. Gustavo Sampaio, 692 - Parquelândia, Fortaleza - CE, 60455-000, Brazil",Fortaleza,sem_termo_chave,ludobar,bar;point_of_interest;establishment,4.3,1687,https://instagram.com/alencasbar?igshid=YmMyMTA2M2Y=,2026-09-01
ChIJcdm9wXWXpgAR0WDRlPxZB_A,Alipepê,"R. Curral Del Rei, 25 - Padre Eustáquio, Belo Horizonte - MG, 30720-220, Brazil",Belo Horizonte,so_termo_baixa_precisao,ludoteca,point_of_interest;establishment,4.5,15,,2026-09-01
ChIJt_fbtsEabJIRaOqqmmvk4Zc,All Night Pub,"Av. Efigênio Salles, 2085 - Aleixo, Manaus - AM, 69060-020, Brazil",Manaus,so_termo_baixa_precisao,quiz bar,bar;point_of_interest;establishment,4.4,289,https://all-night-pub.cluvi.com.br/,2026-09-01
ChIJpVPtCWYDFgcRM0ydkvWayJM,Alquimia Bar e Petiscaria,"Av. Almirante Marques de Leão, 172 - Lj 1 - Barra, Salvador - BA, 40140-230, Brazil",Salvador,so_termo_baixa_precisao,quiz bar,pub;bar;point_of_interest;establishment,4.9,15,,2026-09-01
ChIJeVHvPTlDMpIRKPx-_BKVNtQ,Alternative Space of Porto Velho,"Av. Gov. Jorge Teixeira, 4026 - Costa e Silva, Porto Velho - RO, 76821-096, Brazil",Porto Velho,so_termo_baixa_precisao,ludoteca,race_course;sports_activity_location;event_venue;point_of_interest;establishment,4.6,3564,https://m.facebook.com/espalternativopvh,2026-09-01
ChIJT4G03CjxXpMRkQxq_K4L87M,Ambiência Bar,"Av. Portugal, 1229 - St. Marista, Goiânia - GO, 74150-030, Brazil",Goiânia,so_termo_baixa_precisao,quiz bar,pub;bar;restaurant;point_of_interest;food;establishment,4.5,48,https://instagram.com/ambienciabar,2026-09-01
ChIJq6rq9NkaFgcReIH_ahObdio,Americanas,"Alameda Euvaldo Luz, 92 - Bela Vista, Salvador - BA, 41150-125, Brazil",Boa Vista,sem_termo_chave,board game bar,department_store;cell_phone_store;clothing_store;electronics_store;home_goods_store;service;store;point_of_interest;establishment,4.3,366,https://www.americanas.com.br/nossas-lojas?utm_source=google&utm_medium=maps&utm_campaign=gmb_130&utm_content=mn_00_00_go_pacotelocal,2026-09-01
ChIJy8zlwXAGk40RDWouaz_oVoo,Americanas,"Av. Jaime Brasil, 21 - Centro, Boa Vista - RR, 69301-350, Brazil",Boa Vista,sem_termo_chave,board game bar,department_store;cell_phone_store;electronics_store;clothing_store;home_goods_store;store;point_of_interest;service;establishment,4.1,1084,https://www.americanas.com.br/nossas-lojas?utm_source=google&utm_medium=maps&utm_campaign=gmb_1089&utm_content=mn_00_00_go_pacotelocal,2026-09-01
ChIJ0UnfCd9FAQcRp1aI_6g-sjw,Amostradinho Petiscaria,"R. José Cabral Acioli, 262 - Jatiúca, Maceió - AL, 57035-677, Brazil",Maceió,sem_termo_chave,ludobar,cocktail_bar;brewery;bar;restaurant;service;point_of_interest;manufacturer;food;establishment,4.6,726,,2026-09-01
ChIJl5U9-_r_sgcRp1LRg4HczkE,Andoleta,"Midway Mall - Av. Nevaldo Rocha, 3775 - Piso 2 - Tirol, Natal - RN, 59015-900, Brazil",Natal,so_termo_baixa_precisao,ludoteca,amusement_center;point_of_interest;establishment,4.7,546,http://instagram.com/andoletabrinquedoteca,2026-09-01
ChIJPSO2b69dMpIR8BM_IXrnjxg,Anima Jump Park,"R. Abunã, 2460 - Liberdade, Porto Velho - RO, 76803-762, Brazil",Porto Velho,so_termo_baixa_precisao,ludoteca,amusement_park;point_of_interest;establishment,4.8,83,https://animajump.com.br/,2026-09-01
ChIJU8Q58vh_mQAR86pZ53Z6QLs,Animasom Rio Sul,"Shopping Rio Sul - Av. Lauro Sodré, 445 - 1º piso - Botafogo, Rio de Janeiro - RJ, 22290-000, Brazil",Rio de Janeiro,so_termo_baixa_precisao,ludoteca,banquet_hall;amusement_center;event_venue;point_of_interest;establishment,4.9,1229,http://www.animasom.com.br/,2026-09-01
ChIJt8b5P-5_mQARMF3KkPx6yTg,Animasom Shopping Tijuca,"Av. Maracanã, 987 - Tijuca, Rio de Janeiro - RJ, 20511-000, Brazil",Rio de Janeiro,so_termo_baixa_precisao,ludoteca,playground;point_of_interest;establishment,5,1123,http://www.animasom.com.br/,2026-09-01
ChIJx-vbBdg9uAARWjmMZo-VINc,Anti-Heróis Cybercafé e Lan house,"Av. Cel. José Martins de Figueiredo - Tabuazeiro, Vitória - ES, 29043-405, Brazil",Vitória,sem_termo_chave,board game café,internet_cafe;service;point_of_interest;establishment,5,31,https://linktr.ee/antiherois.cybercafe,2026-09-01
ChIJgVZnH7c7J5UROVfXrmJSWl0,Apprentice Workshop,"Rod SC 405, 1120 - Campeche, Florianópolis - SC, 88065-000, Brazil",Florianópolis,sem_termo_chave,jogos de tabuleiro;loja de jogos de tabuleiro;ludoteca,toy_store;manufacturer;consultant;store;point_of_interest;service;establishment,4.8,143,http://oficinadoaprendiz.com.br/,2026-09-01
ChIJ4XrbM-U5jgcRzpUKkG6UZbk,Ar Livre Espaço Cultural,"Av. Mar. Castelo Branco, 39 - Cabral, Teresina - PI, 64001-685, Brazil",Teresina,sem_termo_chave,ludobar,restaurant;cocktail_bar;bar;point_of_interest;food;establishment,4.4,1050,https://linktr.ee/arlivreteresina,2026-09-01
ChIJEeYKwVSxGgcRJjl5eKTDP3o,Aracaju Boliche,"Rua Antonio Andrade, 1520 - Atalaia, Aracaju - SE, 49035-660, Brazil",Aracaju,sem_termo_chave,bar de jogos de tabuleiro;board game bar;ludobar,bowling_alley;pub;bar;sports_complex;sports_activity_location;point_of_interest;establishment,4.2,1082,https://www.instagram.com/aracajubolichebar/,2026-09-01
ChIJ65egMZRRzpQR4fanDyj9Dl4,Arcade Haus - Santo Amaro,"R. Dr. Rubens Gomes Bueno, 288 - Várzea de Baixo, São Paulo - SP, 04730-000, Brazil",São Paulo,so_termo_baixa_precisao,ludoteca,amusement_park;amusement_center;point_of_interest;establishment,4.8,191,https://www.arcadehaus.com.br/,2026-09-01
ChIJKR4CBMVJAQcRCWkNZFf5weI,Arcade XP AL,"Av. Menino Marcelo, 3800 - Cidade Universitária, Maceió - AL, 57073-900, Brazil",Maceió,sem_termo_chave,luderia,store;point_of_interest;establishment,,0,,2026-09-01
ChIJKQbT9TeT9gcRfqpIx081G0M,Arcadian,"R. Um, quadra B - casa 12 - Olho D'agua, São Luís - MA, 65067-351, Brazil",São Luís,sem_termo_chave,bar de jogos de tabuleiro;board game;board game café;café de jogos de tabuleiro;jogos de tabuleiro;loja de card game;loja de jogos de tabuleiro;quiz bar,point_of_interest;store;establishment,4.6,99,,2026-09-01
ChIJ7bh3K2gzWpMRJaIgDmlUIyw,Arcane Arena,"One Park Mall - R. das Paineiras, 06 - Lj 2 - Águas Claras, Brasília - DF, 71928-720, Brazil",Brasília,sem_termo_chave,bar de jogos de tabuleiro;board game;board game bar;café de jogos de tabuleiro;jogos de tabuleiro;ludobar,point_of_interest;store;establishment,4.7,123,https://cardapio.arcanearena.com.br/assets/cardapio-arcane.pdf,2026-09-01
ChIJMROk5FIZqwcRrJpuhpd_n5M,Arcádia Tabuleria,"Rua Almirante Ary Parreiras, 155 - Santo Amaro, Recife - PE, 50100-370, Brazil",Recife,sem_termo_chave,board game;clube de jogos de tabuleiro;jogos de tabuleiro;loja de jogos de tabuleiro,point_of_interest;association_or_organization;establishment,,0,https://www.arcadiatabuleria.com.br/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=1889605379093990036,2026-09-01
ChIJY5xzLO3DrAcRJ8LTQmTUTHA,Arena Park Open Mall,"R. Orlando di Cavalcanti Villar, 40 - Altiplano Cabo Branco, João Pessoa - PB, 58046-075, Brazil",João Pessoa,so_termo_baixa_precisao,ludoteca,playground;point_of_interest;establishment,4.7,98,,2026-09-01
ChIJS_Xa4hixGgcRNKbzrA5b9FI,Arena Samba Clube,"Av. Rotary - Anexo Araras - Praia Hotel, 125 - Atalaia, Aracaju - SE, 49037-550, Brazil",Aracaju,sem_termo_chave,ludobar,corporate_office;point_of_interest;establishment,4.6,23,https://linktr.ee/arenasambaclube?utm_source=linktree_profile_share&ltsid=bae41193-1100-470b-882a-ec4857114caf,2026-09-01
ChIJyVX2sZMbbJIRkCD6lfJ1baI,Arkana,"R. Visc. de Pôrto Seguro, 178 - Flores, Manaus - AM, 69058-090, Brazil",Manaus,so_termo_baixa_precisao,quiz bar,cocktail_bar;bar;point_of_interest;establishment,4.8,430,,2026-09-01
ChIJaWBHOg21lwARHT8gg8Y7xEg,Armazém dos Jogos,"R. Niterói, 580 - Jardim Mariléa, Rio das Ostras - RJ, 28895-547, Brazil",Rio Branco,fora_da_rm_da_capital,board game;loja de jogos de tabuleiro,store;point_of_interest;establishment,5,72,https://armazemdosjogos.acervodejogos.com.br/,2026-09-16
ChIJP0EE_bcZqwcRhwh4EoxwUdM,Atacadão Mec Papelaria - Rosarinho,"Av. Norte Miguel Arraes de Alencar, 3311 - Rosarinho, Recife - PE, 52041-005, Brazil",Recife,sem_termo_chave,jogos de tabuleiro,point_of_interest;store;establishment,4.7,96,http://www.atacadaomec.com.br/,2026-09-01
ChIJj10jK6Pl3JQR1fK0UarOy8E,Ateliê de Entusiasmo,"Rua da Sesmaria, 190 - Guabirotuba, Curitiba - PR, 81520-590, Brazil",Curitiba,so_termo_baixa_precisao,ludoteca,point_of_interest;establishment,4.9,9,https://instagram.com/ateliedeentusiasmo?igshid=MzRlODBiNWFlZA==,2026-09-01
ChIJc3fto_3NJJMRE_Ii3_BDhHw,Ateliê infantil Rabisquê,"Q. 110 Sul Alameda 3, 29 - Arse - Plano Diretor Sul, Palmas - TO, 77020-140, Brazil",Palmas,so_termo_baixa_precisao,ludoteca,association_or_organization;point_of_interest;establishment,,0,,2026-09-01
ChIJNzS82SPdrAcRk4vxcJatGqg,Atol Music Bar,"R. Coração de Jesus, 138 - Tambaú, João Pessoa - PB, 58039-070, Brazil",João Pessoa,sem_termo_chave,ludobar,cocktail_bar;live_music_venue;bar;event_venue;point_of_interest;establishment,4.6,1030,http://www.facebook.com/atolmusicbar,2026-09-01
ChIJzU-JkzfnhpQR1EnutE6ofdY,Avenida Presidente Vargas 5557,"AV Presidente Vargas - Av. Duque de Caxias, N 834 - Vila Sobrinho, Campo Grande - MS, 79100-670, Brazil",Campo Grande,so_termo_baixa_precisao,ludoteca,point_of_interest;establishment,,0,https://www.instagram.com/brinquedotecacasadebrincar/?hl=pt-br,2026-09-01
ChIJ7Sv8cqUXuAARMny_wRPKWhU,Aventura Kids Vila Velha,"Shopping Vila Velha - Av. Luciano das Neves, 2418 - Piso Térreo - Divino Espírito Santo, Vila Velha - ES, 29107-900, Brazil",Vitória,so_termo_baixa_precisao,ludoteca,point_of_interest;establishment,4.6,18,,2026-09-01
ChIJI7SPyj7hYY0RVShAzLrI4_8,BAR DO VILA,"Av. Mendonça Furtado, 586 - Central, Macapá - AP, 68900-060, Brazil",Macapá,sem_termo_chave,ludobar;quiz bar,bar;point_of_interest;establishment,4.5,1357,https://www.bardovila.com/bio,2026-09-01
ChIJvzZITZvdrAcRkTYal-oaFNI,BK Brinkids - Shopping Pirâmide - Piso 2,"Av. Antônio Lira, 300 - Tambaú, João Pessoa - PB, 58039-050, Brazil",João Pessoa,so_termo_baixa_precisao,ludoteca,amusement_park;point_of_interest;establishment,4.3,18,,2026-09-01
ChIJM3KLAwAFk40RVLVFywEvta8,BLACK LOUNGE,"Av. Gen. Ataíde Teive, 7123 - Nova Canaã, Boa Vista - RR, 69314-382, Brazil",Boa Vista,sem_termo_chave,ludobar,bar;point_of_interest;establishment,3.9,48,,2026-09-01
ChIJ_Wf3l1fxXpMRCqXUHjbIQC8,BLEND GASTROBAR,"R. S-1, 237 - St. Bela Vista, Goiânia - GO, 74823-310, Brazil",Goiânia,so_termo_baixa_precisao,quiz bar,bar;point_of_interest;establishment,3.7,788,https://www.blendgastrobar.com.br/,2026-09-01
ChIJLQLZ06VFAQcRnwRlxv3ZCco,Babasom Rock Bar,"R. Pres. Agostinho da Silva Neves, 19 - Poço, Maceió - AL, 57025-245, Brazil",Maceió,sem_termo_chave,ludobar;quiz bar,cocktail_bar;bar;restaurant;food;point_of_interest;establishment,4.5,446,,2026-09-01
ChIJo5gDbIXvhpQRWiROtI8nHYI,Baby Gym Campo Grande MS,"R. São Remo, 462 - Vila Vilas Boas, Campo Grande - MS, 79051-230, Brazil",Campo Grande,so_termo_baixa_precisao,ludoteca,amusement_center;point_of_interest;establishment,5,5,http://www.meubabygym.com/,2026-09-01
ChIJKa_5PSU3J5URLBsCWtRR0NA,Balbúrdia Cervejeira Florianópolis,"R. Alm. Lamego, 425 - Centro, Florianópolis - SC, 88015-600, Brazil",Florianópolis,so_termo_baixa_precisao,quiz bar,cocktail_bar;brewery;bar;manufacturer;restaurant;food;point_of_interest;service;establishment,4.8,2726,https://www.balburdiafloripa.com.br/,2026-09-01
ChIJH0Gl3fCP9gcRu8yr8-pQI3A,Bar Box,"Dr. Jackson Kepler Lago - Ponta D'areia, São Luís - MA, Brazil",São Luís,so_termo_baixa_precisao,quiz bar,liquor_store;store;point_of_interest;establishment,4.7,12,https://instagram.com/barbox_oficial,2026-09-01
ChIJT_pXZR4Gk40RGOaKGr-1BVU,Bar Brahma,"Av. Ville Roy, 2092 - Caçari, Boa Vista - RR, 69308-055, Brazil",Boa Vista,sem_termo_chave,ludobar,bar;point_of_interest;establishment,4.5,1655,https://linktr.ee/BARDABRAHMARR,2026-09-01
ChIJB9LscRrhYY0Ri9A2rtfN0JA,Bar Cajueiro,"Av. Pres. Vargas, 2089 - Central, Macapá - AP, 68900-070, Brazil",Macapá,so_termo_baixa_precisao,quiz bar,pub;bar;point_of_interest;establishment,4.5,435,,2026-09-01
ChIJO0mzt-wabJIRFbqQTQP80N0,Bar Do Meio,"Rua Doutora Yamile Nogueira - Parque Dez de Novembro, Manaus - AM, 69054-320, Brazil",Manaus,sem_termo_chave,ludobar,pub;food_court;bar;restaurant;food;point_of_interest;establishment,4.6,143,,2026-09-01
ChIJtW-uiPf1XpMRjkYsEmwif28,Bar Dodô,"R. Horizonte, 160 - Aeroviario, Goiânia - GO, 74435-040, Brazil",Goiânia,so_termo_baixa_precisao,quiz bar,bar;point_of_interest;establishment,4.5,1939,https://linktr.ee/bardodo,2026-09-01
ChIJkRDxW0rhYY0RTxZqNbVbQs8,Bar Du Pedro,"Av. Antônio Coelho de Carvalho, 38 - Central, Macapá - AP, 68900-015, Brazil",Macapá,sem_termo_chave,ludobar;quiz bar,bar;point_of_interest;establishment,4.5,169,http://www.instagram.com/bardupedroap,2026-09-01
ChIJDb1WBDHl3JQRE3il9usJErc,Bar Nacional,"R. Mateus Leme, 368 - São Francisco, Curitiba - PR, 80510-190, Brazil",Curitiba,so_termo_baixa_precisao,quiz bar,bar_and_grill;bar;restaurant;food;point_of_interest;establishment,4.8,3659,https://www.barnacionalcuritiba.com.br/,2026-09-01
ChIJb0mkQxqP9gcR0jIUHo5rLFo,Bar Ponto de Fuga,"Av. Rui Barbosa, 61 - Centro, São Luís - MA, 65026-100, Brazil",São Luís,so_termo_baixa_precisao,quiz bar,bar;restaurant;point_of_interest;service;food;establishment,4.5,31,,2026-09-01
ChIJC5GIYQDnhpQRyje_l50N2Mk,Bar Portugal,"Av. das Bandeiras, 92 - Vila Carvalho, Campo Grande - MS, 79005-620, Brazil",Campo Grande,so_termo_baixa_precisao,quiz bar,bar;point_of_interest;establishment,4.8,43,,2026-09-01
ChIJwRnbrAOxGgcRvIBOQqkvZGo,Bar Pé Sujo,"R. Vila Cristina, 657 - São José, Aracaju - SE, 49015-000, Brazil",Aracaju,sem_termo_chave,ludobar;quiz bar,pub;bar;restaurant;point_of_interest;food;establishment,4.6,1423,http://linktr.ee/barpesujo,2026-09-01
ChIJJ4U2TqcZqwcRg83OBm1F2s4,Bar Real Botequim,"Av. Dezessete de Agosto, 1761 - Casa Forte, Recife - PE, 52061-900, Brazil",Recife,so_termo_baixa_precisao,quiz bar,bar;point_of_interest;establishment,4.3,1509,http://www.realbotequim.com.br/,2026-09-01
ChIJuXujxmc7WpMRkdodghUQ-8w,Bar Responsa,"SHCS CLS 202 Bloco A loja - Plano Piloto, Brasília - DF, 70232-515, Brazil",Brasília,so_termo_baixa_precisao,quiz bar,cocktail_bar;bar;point_of_interest;establishment,4.8,12965,https://www.instagram.com/bar.responsa/,2026-09-01
ChIJea2r-VvxXpMRKeP-EcBdmSQ,Bar Rio,"R. 229, 256 - Setor Leste Universitário, Goiânia - GO, 74605-150, Brazil",Goiânia,so_termo_baixa_precisao,quiz bar,restaurant;food;point_of_interest;establishment,4.6,613,,2026-09-01
ChIJPQudbqTdrAcR19w5OISwVmw,Bar Seu João,"R. Fernando Luiz Henriques Dos Santos, 1501 - Lj 02 - Jardim Oceania, João Pessoa - PB, 58037-050, Brazil",João Pessoa,so_termo_baixa_precisao,quiz bar,bar;restaurant;food;point_of_interest;establishment,4.2,3636,https://www.instagram.com/barseujoao?igsh=dmo1a3Zud3NuZ2Z6,2026-09-01
ChIJy9cVL-YEFgcRuA2kX5V6Zmc,Bar and Restaurant Axego,"R. J Castro Rabelo, 16 - Centro Histórico, Salvador - BA, 40026-180, Brazil",Salvador,so_termo_baixa_precisao,quiz bar,restaurant;buffet_restaurant;brazilian_restaurant;bar;food;point_of_interest;establishment,4.6,837,https://www.instagram.com/axegorestaurante/,2026-09-01
ChIJJWXIN0HDrAcRh8jwRf6h2JA,Bar da Clea,"Praça Abdon Milanez - Conj. Pres. Castelo Branco I, João Pessoa - PB, 58033-455, Brazil",João Pessoa,so_termo_baixa_precisao,quiz bar,bar;point_of_interest;establishment,4.6,101,,2026-09-01
ChIJm3PkBtyR9gcR6Aj7DLXys_w,Bar da Helo,"R. 3, 5 - Turu, São Luís - MA, 65052-050, Brazil",São Luís,so_termo_baixa_precisao,quiz bar,bar;point_of_interest;establishment,5,21,,2026-09-01
ChIJ9wOGxWtdMpIR9CyHzhLdK7U,Bar da Louvada - Porto Velho,"Av. Rio Madeira, 2890 - Flodoaldo Pontes Pinto, Porto Velho - RO, 76820-408, Brazil",Porto Velho,so_termo_baixa_precisao,quiz bar,brewery;cocktail_bar;liquor_store;bar;manufacturer;store;restaurant;food;point_of_interest;service;establishment,4.4,76,https://www.instagram.com/louvadaportovelho/,2026-09-01
ChIJF_rDGxCxnZMR1w8Od1JIXUQ,Bar das Águas,"Av. Hermina Torquarto da Silva - Centro Político Administrativo, Cuiabá - MT, 78048-250, Brazil",Cuiabá,sem_termo_chave,ludobar,restaurant;cocktail_bar;bar;food;point_of_interest;establishment,4.4,2478,https://www.facebook.com/pg/bardasaguas/,2026-09-01
ChIJbR7YsaDdrAcRsIF-zv_Lht8,Bar de Rock João Pessoa - After Pub,"Av. Izidro Gomes, 63 - Tambaú, João Pessoa - PB, 58039-160, Brazil",João Pessoa,sem_termo_chave,ludobar,irish_pub;pub;night_club;bar;live_music_venue;event_venue;association_or_organization;restaurant;food;point_of_interest;establishment,4.6,1080,http://www.afterpubjp.com.br/,2026-09-01
ChIJ-QIvZAAbFgcRY2WevlvDf14,Bar do Bahia,"Av. Paulo VI, 1317 - Pituba, Salvador - BA, 41820-000, Brazil",Salvador,sem_termo_chave,ludobar;quiz bar,restaurant;cocktail_bar;bar;point_of_interest;food;establishment,4.9,31,,2026-09-01
ChIJxZr4hB-Q9gcRqI2Gj9zvTXs,Bar do Bira SLZ,"Av. Edson Brandão, 659 - Cutim, São Luís - MA, 65045-380, Brazil",São Luís,so_termo_baixa_precisao,quiz bar,pub;bar;restaurant;food;point_of_interest;establishment,4.4,118,https://www.lojalocal.com/amstel/00037634305391,2026-09-01
ChIJk4_Eq2bLJJMRUmPEqJTdVMI,Bar do Bode,"Avenida LO 1 Q. 103 Sul - Plano Diretor Sul, Palmas - TO, 77015-028, Brazil",Palmas,so_termo_baixa_precisao,quiz bar,restaurant;point_of_interest;food;establishment,4.4,463,,2026-09-01
ChIJpe2BhSOynZMRyriL0sE8wPg,Bar do Edgare,"Rua Traçaia, 280 - Jardim Primavera, Cuiabá - MT, 78030-200, Brazil",Cuiabá,so_termo_baixa_precisao,quiz bar,bar;point_of_interest;establishment,4.5,645,,2026-09-01
ChIJwbktKQD_sgcRCOUJ46LthcU,Bar do Ku - Ponta Negra,"R. Praia de Camboinhas, 9124 - Conj. Ponta Negra, Natal - RN, 59092-030, Brazil",Natal,sem_termo_chave,ludobar;quiz bar,bar;point_of_interest;establishment,4.8,19,,2026-09-01
ChIJ9YyIwA05jgcRGqORn_eUcjg,Bar do Rufino,"Rua Heloneida Reinaldo, 1100 - Ininga, Teresina - PI, 64049-750, Brazil",Teresina,so_termo_baixa_precisao,quiz bar,bar;point_of_interest;establishment,4.5,218,,2026-09-01
ChIJb5ySLqfhYY0R8iLN1uFJCcU,Bar do Urso,"R. Odilardo Silva, 2300 - Trem, Macapá - AP, 68900-151, Brazil",Macapá,sem_termo_chave,ludobar;quiz bar,cocktail_bar;bar;point_of_interest;establishment,4.3,144,https://www.instagram.com/bardoursoap,2026-09-01
ChIJ25wzsUKa9gcRWmrGUObttpE,Bar do Ze,"757 - Av. Principal Jardim Amẻrica, 719 - Cidade Operária, São Luís - MA, 65058-294, Brazil",São Luís,so_termo_baixa_precisao,quiz bar,bar;point_of_interest;establishment,4.3,523,,2026-09-01
ChIJ2cIzRhqP9gcRll69ETs77nM,Bar do Zé,"R. Lúcio Mendonça, 60 - Me. Deus, São Luís - MA, 65026-030, Brazil",São Luís,so_termo_baixa_precisao,quiz bar,bar;point_of_interest;establishment,4.7,38,,2026-09-01
ChIJ_afj4h45jgcRcvD-8kClZ5k,Bar do jabes,"R. Dezenove de Novembro, 4827 - Alto Alegre, Teresina - PI, 64009-240, Brazil",Teresina,sem_termo_chave,ludobar,bar;point_of_interest;establishment,4.5,30,,2026-09-01
